순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
26,259960,크래프톤,17681800000000.0,2025-05-30,-0.67,7.42,18.27,47.01,-1.63
27,064350,현대로템,15978400000000.0,2025-05-30,30.48,87.21,189.33,297.29,34.22
28,402340,SK스퀘어,15215700000000.0,2025-05-30,29.13,27.41,56.19,44.58,59.41
29,010130,고려아연,15134100000000.0,2025-05-30,-8.4,-1.62,-38.05,41.39,12.04
30,010140,삼성중공업,14872000000000.0,2025-05-30,15.99,21.15,45.44,81.33,-0.83
31,033780,KT&G,14671900000000.0,2025-05-30,4.8,22.28,-1.31,41.08,6.24
32,316140,우리금융지주,14309700000000.0,2025-05-30,8.81,16.22,15.32,37.35,16.5
33,051910,LG화학,13927900000000.0,2025-05-30,-8.66,-15.86,-30.53,-43.71,7.2
34,267260,HD현대일렉트릭,13661900000000.0,2025-05-30,23.25,16.44,8.44,30.92,33.77
35,096770,SK이노베이션,13517600000000.0,2025-05-30,-5.19,-28.8,-21.9,-12.43,36.76
36,030200,KT,12802700000000.0,2025-05-30,-1.93,8.09,4.1,40.53,9.65
37,024110,기업은행,12551500000000.0,2025-05-30,2.61,0.96,5.78,18.52,16.01
38,034730,SK,11868700000000.0,2025-05-30,23.64,13.84,19.84,3.54,24.92
39,066570,LG전자,11635400000000.0,2025-05-30,-0.42,-9.89,-20.74,-33.11,3.8
40,006400,삼성SDI,11614300000000.0,2025-05-30,-4.03,-22.98,-32.21,-54.48,2.31
41,323410,카카오뱅크,11209300000000.0,2025-05-30,5.38,-4.67,5.15,6.09,27.66
42,003550,LG,11164800000000.0,2025-05-30,6.61,6.77,-5.21,-12.45,12.11
43,352820,하이브,11079500000000.0,2025-05-30,-0.37,3.3,36.27,30.39,16.17
44,017670,SK텔레콤,11061700000000.0,2025-05-30,-5.16,-8.04,-16.12,-0.39,10.1
45,018260,삼성에스디에스,10074600000000.0,2025-05-30,1.4,5.6,-11.25,-15.84,30.26
46,079550,LIG넥스원,9438000000000.0,2025-05-30,33.85,58.6,117.66,166.79,25.87
47,180640,한진칼,9433510000000.0,2025-05-30,77.74,70.04,75.97,135.89,-16.35
48,009150,삼성전기,9127570000000.0,2025-05-30,3.82,-9.48,13.15,-21.97,10.23
49,003670,포스코퓨처엠,9032210000000.0,2025-05-30,-6.65,-17.48,-32.33,-53.36,11.84
50,006800,미래에셋증권,8868420000000.0,2025-05-30,31.23,77.91,81.65,113.6,37.95
51,267250,HD현대,8823530000000.0,2025-05-30,41.93,53.22,43.57,63.07,15.94
52,047050,포스코인터내셔널,8629010000000.0,2025-05-30,-0.61,-5.49,3.92,13.94,1.33
53,272210,한화시스템,8576940000000.0,2025-05-30,16.41,48.61,96.54,160.62,27.75
54,086280,현대글로비스,8505000000000.0,2025-05-30,-0.53,-12.84,-7.8,25.46,18.87
55,003230,삼양식품,8369180000000.0,2025-05-30,14.54,29.19,114.07,110.42,25.56
56,000100,유한양행,8365810000000.0,2025-05-30,-8.35,-14.44,-9.62,49.43,-0.1
57,003490,대한항공,8284960000000.0,2025-05-30,7.4,-4.66,-13.29,10.29,1.78
58,047810,한국항공우주,8148920000000.0,2025-05-30,0.97,32.49,43.15,55.1,7.42
59,000150,두산,8063630000000.0,2025-05-30,60.79,51.32,152.85,139.22,34.43
60,443060,HD현대마린솔루션,8060290000000.0,2025-05-30,17.52,41.91,34.88,37.88,14.29
61,090430,아모레퍼시픽,7820480000000.0,2025-05-30,7.48,14.08,28.31,-28.88,2.24
62,042700,한미반도체,7767790000000.0,2025-05-30,5.65,-14.01,7.77,-51.36,26.87
63,010620,HD현대미포,7728810000000.0,2025-05-30,16.08,84.29,54.06,168.75,9.04
64,010120,LS ELECTRIC,7575000000000.0,2025-05-30,24.08,5.21,75.35,13.74,18.42
65,326030,SK바이오팜,7283130000000.0,2025-05-30,-12.68,-18.42,-10.06,10.58,-1.08
66,005830,DB손해보험,7115400000000.0,2025-05-30,10.2,9.96,-7.97,-1.86,22.69
67,000720,현대건설,7104500000000.0,2025-05-30,53.37,90.45,132.42,91.3,23.04
68,021240,코웨이,6392720000000.0,2025-05-30,1.37,9.75,34.9,59.03,8.89
69,010950,S-Oil,6124500000000.0,2025-05-30,4.62,-4.39,-5.06,-19.29,10.11
70,071050,한국금융지주,6018410000000.0,2025-05-30,30.12,35.68,44.58,67.44,29.26
71,298040,효성중공업,5771900000000.0,2025-05-30,26.46,43.12,53.41,43.45,43.94
72,000880,한화,5659380000000.0,2025-05-30,56.8,86.19,152.51,184.37,24.9
73,005940,NH투자증권,5645970000000.0,2025-05-30,12.31,15.78,29.43,40.16,15.95
74,088980,맥쿼리인프라,5617750000000.0,2025-05-30,2.36,4.73,4.36,-6.74,-2.13
75,032640,LG유플러스,5588630000000.0,2025-05-30,6.49,20.98,10.44,31.96,11.72
76,016360,삼성증권,5402650000000.0,2025-05-30,15.9,32.68,27.1,63.96,21.65
77,006260,LS,5129460000000.0,2025-05-30,21.6,42.11,80.2,-10.0,23.67
78,009830,한화솔루션,5122400000000.0,2025-05-30,-0.33,38.6,83.72,-7.45,6.04
79,377300,카카오페이,5098150000000.0,2025-05-30,19.59,10.51,52.93,17.91,102.64
80,051900,LG생활건강,5091530000000.0,2025-05-30,-3.41,2.03,4.99,-22.84,-1.99
81,029780,삼성카드,5005100000000.0,2025-05-30,2.98,-3.89,1.17,8.0,14.35
82,064400,LG씨엔에스,4863670000000.0,2025-05-30,-4.56,3.83,,,49.6
83,161390,한국타이어앤테크놀로지,4769190000000.0,2025-05-30,-7.0,1.58,2.26,-11.7,3.25
84,241560,두산밥캣,4505240000000.0,2025-05-30,-4.08,0.0,21.13,-16.52,23.83
85,251270,넷마블,4392220000000.0,2025-05-30,14.32,26.96,-3.58,-15.12,21.33
86,271560,오리온,4364790000000.0,2025-05-30,-10.39,8.34,7.6,19.87,-1.45
87,278470,에이피알,4340650000000.0,2025-05-30,53.12,96.09,134.11,60.81,33.74
88,034220,LG디스플레이,4305000000000.0,2025-05-30,1.65,-5.9,-9.18,-14.33,4.07
89,028050,삼성E&A,4263000000000.0,2025-05-30,13.05,32.78,21.17,-8.42,1.61
90,078930,GS,4046460000000.0,2025-05-30,12.53,20.8,4.19,0.35,7.12
91,128940,한미약품,3990620000000.0,2025-05-30,15.8,29.79,14.31,8.73,-8.19
92,039490,키움증권,3979910000000.0,2025-05-30,18.69,42.38,26.14,22.44,40.84
93,001040,CJ,3976820000000.0,2025-05-30,9.65,32.46,41.98,-0.29,17.75
94,307950,현대오토에버,3932600000000.0,2025-05-30,16.4,8.88,2.43,-3.04,18.97
95,036460,한국가스공사,3817140000000.0,2025-05-30,6.44,18.48,-7.39,45.6,0.73
96,004020,현대제철,3763170000000.0,2025-05-30,15.1,5.82,34.61,-5.37,4.26
97,175330,JB금융지주,3659040000000.0,2025-05-30,10.54,9.45,-4.12,40.72,8.9
98,035250,강원랜드,3645550000000.0,2025-05-30,5.19,6.1,-5.33,14.67,7.39
99,302440,SK바이오사이언스,3534450000000.0,2025-05-30,13.89,5.99,-4.25,-13.93,5.88
100,138930,BNK금융지주,3521320000000.0,2025-05-30,6.86,-0.9,4.73,32.3,12.57
101,097950,CJ제일제당,3485040000000.0,2025-05-30,-3.14,-2.32,-12.14,-34.51,7.56
102,011070,LG이노텍,3429360000000.0,2025-05-30,3.8,-10.78,-10.5,-41.1,1.73
103,011790,SKC,3374070000000.0,2025-05-30,-12.73,-31.46,-9.91,-35.67,23.68
104,022100,포스코DX,3359970000000.0,2025-05-30,-9.98,-4.33,5.24,-36.22,6.11
105,036570,엔씨소프트,3285460000000.0,2025-05-30,4.24,-10.35,-35.79,-20.7,35.41
106,450080,에코프로머티,3153950000000.0,2025-05-30,-18.74,-48.04,-46.94,-42.18,0.67
107,004990,롯데지주,3126300000000.0,2025-05-30,31.86,36.38,42.58,17.09,-6.71
108,454910,두산로보틱스,3059500000000.0,2025-05-30,-6.35,-25.2,-27.16,-35.96,40.04
109,011780,금호석유화학,3056080000000.0,2025-05-30,-2.78,5.29,16.9,-20.01,-2.77
110,462870,시프트업,2974360000000.0,2025-05-30,-6.12,-17.18,-13.36,,-3.36
111,017800,현대엘리베이터,2967110000000.0,2025-05-30,2.71,38.0,42.13,101.06,13.31
112,383220,F&F,2892180000000.0,2025-05-30,6.94,6.49,41.12,17.6,4.64
113,007660,이수페타시스,2818910000000.0,2025-05-30,20.57,1.99,77.06,-18.59,36.2
114,002380,KCC,2732590000000.0,2025-05-30,23.25,18.5,27.33,1.65,1.46
115,111770,영원무역,2689710000000.0,2025-05-30,28.19,27.39,48.23,87.64,4.12
116,489790,한화비전,2630450000000.0,2025-05-30,-13.46,8.65,55.99,,-3.65
117,026960,동서,2592200000000.0,2025-05-30,0.0,10.64,-6.98,41.61,9.23
118,004370,농심,2579040000000.0,2025-05-30,5.21,24.34,23.26,-8.52,-7.31
119,088350,한화생명,2566510000000.0,2025-05-30,11.51,12.57,9.65,7.07,11.51
120,011170,롯데케미칼,2553690000000.0,2025-05-30,-1.0,-4.33,-7.44,-46.12,-1.51
121,139480,이마트,2519500000000.0,2025-05-30,-0.44,19.97,41.99,50.16,-6.46
122,012750,에스원,2515550000000.0,2025-05-30,4.25,8.52,5.41,6.09,3.63
123,008930,한미사이언스,2421060000000.0,2025-05-30,21.65,25.75,7.6,15.88,26.55
124,052690,한전기술,2400220000000.0,2025-05-30,-7.65,-1.26,-7.65,-8.45,66.08
125,031210,서울보증보험,2384410000000.0,2025-05-30,-3.94,,,,26.21
126,192820,코스맥스,2383400000000.0,2025-05-30,21.74,22.59,57.89,26.81,33.1
127,001440,대한전선,2382800000000.0,2025-05-30,9.89,6.32,13.0,-26.13,34.9
128,082740,한화엔진,2319830000000.0,2025-05-30,2.02,22.74,72.56,121.69,2.34
129,023530,롯데쇼핑,2280070000000.0,2025-05-30,18.88,27.73,40.91,24.0,-7.94
130,001450,현대해상,2176890000000.0,2025-05-30,9.68,4.73,-8.46,-26.32,8.62
131,081660,미스토홀딩스,2166450000000.0,2025-05-30,-2.7,-3.74,-11.32,-7.45,-0.83
132,030000,제일기획,2112160000000.0,2025-05-30,-1.02,2.74,1.05,-1.34,9.2
133,002790,아모레퍼시픽홀딩스,2081800000000.0,2025-05-30,14.16,23.58,18.55,-31.86,21.18
134,112610,씨에스윈드,2081160000000.0,2025-05-30,27.19,20.96,23.07,-2.47,-4.96
135,020560,아시아나항공,2078450000000.0,2025-05-30,6.55,-5.52,-6.05,-3.44,-4.16
136,066970,엘앤에프,2077290000000.0,2025-05-30,-11.73,-27.5,-41.81,-62.09,-13.81
137,018880,한온시스템,2049860000000.0,2025-05-30,-15.17,-31.82,-23.93,-40.2,2.64
138,062040,산일전기,2039830000000.0,2025-05-30,22.94,3.55,8.94,,32.39
139,028670,팬오션,1980580000000.0,2025-05-30,11.09,-1.98,7.24,-12.0,0.27
140,018670,SK가스,1964610000000.0,2025-05-30,-11.27,-9.57,-2.07,27.7,21.41
141,161890,한국콜마,1959220000000.0,2025-05-30,9.35,35.18,57.2,40.68,20.24
142,008770,호텔신라,1946710000000.0,2025-05-30,12.86,24.62,25.25,-10.95,4.23
143,051600,한전KPS,1944000000000.0,2025-05-30,-2.04,2.98,-7.79,18.36,39.12
144,006360,GS건설,1938420000000.0,2025-05-30,24.11,28.91,16.27,54.4,-8.39
145,000240,한국앤컴퍼니,1927190000000.0,2025-05-30,34.97,27.99,17.82,36.52,-5.42
146,375500,DL이앤씨,1868900000000.0,2025-05-30,11.16,19.26,43.32,46.14,7.25
147,139130,iM금융지주,1858610000000.0,2025-05-30,8.66,20.63,25.93,37.06,12.53
148,006040,동원산업,1842520000000.0,2025-05-30,11.64,32.48,37.28,45.69,1.61
149,069620,대웅제약,1838790000000.0,2025-05-30,15.0,25.16,29.55,53.93,-9.26
150,001720,신영증권,1837990000000.0,2025-05-30,25.2,29.7,44.26,59.94,8.23
151,000120,CJ대한통운,1834110000000.0,2025-05-30,-3.37,-14.1,-1.83,-22.09,8.71
152,042670,HD현대인프라코어,1819990000000.0,2025-05-30,14.82,11.18,24.67,13.72,33.76
153,483650,달바글로벌,1810450000000.0,2025-05-30,,,,,31.27
154,003690,코리안리,1800150000000.0,2025-05-30,14.07,14.93,13.93,36.26,10.82
155,282330,BGF리테일,1771600000000.0,2025-05-30,-4.92,2.6,-5.27,-12.02,18.05
156,047040,대우건설,1751850000000.0,2025-05-30,18.9,24.34,14.23,15.48,-0.83
157,103140,풍산,1737510000000.0,2025-05-30,4.55,12.93,20.62,-1.43,107.58
158,000990,DB하이텍,1731540000000.0,2025-05-30,1.69,-9.72,24.2,-2.38,20.0
159,004170,신세계,1715880000000.0,2025-05-30,12.52,25.02,32.37,8.61,5.9
160,012510,더존비즈온,1692320000000.0,2025-05-30,-8.84,-20.99,-21.22,-9.43,21.18
161,009970,영원무역홀딩스,1647180000000.0,2025-05-30,26.62,32.89,40.47,48.59,15.15
162,069960,현대백화점,1629270000000.0,2025-05-30,20.4,26.09,55.34,45.6,5.0
163,007310,오뚜기,1595120000000.0,2025-05-30,-0.62,2.84,-3.63,-11.26,-1.01
164,204320,HL만도,1582450000000.0,2025-05-30,-9.53,-23.67,-12.69,-22.35,-2.52
165,294870,HDC현대산업개발,1542230000000.0,2025-05-30,-6.21,27.87,13.32,34.64,-4.06
166,361610,SK아이이테크놀로지,1522200000000.0,2025-05-30,-4.9,-23.75,-18.67,-50.69,26.0
167,014680,한솔케미칼,1507580000000.0,2025-05-30,14.95,21.13,33.13,-26.56,29.1
168,006280,녹십자,1486530000000.0,2025-05-30,2.42,1.35,-15.76,15.01,-0.71
169,003090,대웅,1473900000000.0,2025-05-30,24.88,26.12,19.86,59.43,-9.07
170,005850,에스엘,1472420000000.0,2025-05-30,-3.5,-7.85,3.09,-12.55,-1.42
171,071970,HD현대마린엔진,1448450000000.0,2025-05-30,15.72,73.93,116.42,181.29,17.8
172,103590,일진전기,1435330000000.0,2025-05-30,19.44,7.12,42.65,11.28,36.88
173,137310,에스디바이오센서,1419590000000.0,2025-05-30,24.04,10.31,5.9,17.07,-10.46
174,000080,하이트진로,1416700000000.0,2025-05-30,4.5,6.6,-3.35,1.3,1.98
175,003570,SNT다이내믹스,1396610000000.0,2025-05-30,26.7,47.37,113.85,126.66,22.86
176,009420,한올바이오파마,1353030000000.0,2025-05-30,-6.67,-26.63,-27.86,-29.81,-6.37
177,010060,OCI홀딩스,1333980000000.0,2025-05-30,9.58,-10.93,19.16,-23.93,2.68
178,395400,SK리츠,1331230000000.0,2025-05-30,-2.82,-6.59,3.21,7.23,-4.15
179,007340,DN오토모티브,1284310000000.0,2025-05-30,6.55,3.05,18.78,39.6,1.14
180,007070,GS리테일,1282540000000.0,2025-05-30,3.65,2.4,-22.53,-8.12,8.54
181,073240,금호타이어,1276870000000.0,2025-05-30,-7.78,-9.29,-7.4,-37.48,1.35
182,300720,한일시멘트,1273720000000.0,2025-05-30,2.17,17.43,27.8,39.21,1.2
183,267270,HD현대건설기계,1245160000000.0,2025-05-30,4.14,-6.0,14.26,23.68,7.8
184,457190,이수스페셜티케미컬,1223440000000.0,2025-05-30,-5.92,-36.72,15.06,-10.2,4.57
185,023590,다우기술,1204670000000.0,2025-05-30,23.73,32.59,46.96,36.99,27.56
186,185750,종근당,1195320000000.0,2025-05-30,6.13,7.18,-4.27,-11.38,-4.27
187,089860,롯데렌탈,1185500000000.0,2025-05-30,11.05,12.39,5.66,20.04,4.9
188,001800,오리온홀딩스,1184000000000.0,2025-05-30,3.34,26.76,17.17,29.45,16.4
189,484870,엠앤씨솔루션,1179940000000.0,2025-05-30,29.68,98.92,,,16.76
190,012630,HDC,1170940000000.0,2025-05-30,1.87,42.03,62.93,150.64,19.9
191,003540,대신증권,1165250000000.0,2025-05-30,28.0,35.8,34.6,50.2,6.32
192,000500,가온전선,1164640000000.0,2025-05-30,16.75,41.37,56.1,26.85,-5.97
193,005440,현대지에프홀딩스,1163050000000.0,2025-05-30,36.88,36.88,44.85,65.78,20.11
194,011210,현대위아,1161230000000.0,2025-05-30,-0.23,4.53,4.79,-22.64,7.26
195,020150,롯데에너지머티리얼즈,1154660000000.0,2025-05-30,-2.65,-19.08,-8.13,-52.88,-0.68
196,034230,파라다이스,1151730000000.0,2025-05-30,1.62,15.03,24.88,-10.42,21.67
197,017960,한국카본,1141990000000.0,2025-05-30,12.88,43.14,106.96,112.56,18.18
198,100090,SK오션플랜트,1137740000000.0,2025-05-30,28.13,24.81,66.12,34.78,-0.62
199,280360,롯데웰푸드,1109110000000.0,2025-05-30,0.59,7.19,6.71,-17.57,-3.1
200,336260,두산퓨얼셀,1101600000000.0,2025-05-30,10.22,1.69,-8.88,-28.12,33.47
